text,label
Selena Gomez Calls Justin Bieber Relationship 'Crazy And Very Intense',1
Full statement: John McCain to vote no on Graham-Cassidy health care bill,1
Khloe Kardashian Didn’t Get Banned From Cleveland Cavaliers Games [DeBunked],1
Blake Shelton reveals that he 'missed out' on having kids of his own,1
Man pardoned by Obama ‘executed’ by masked men at halfway house,1
Morning Mayhem! Kelly ‘Ready To Walk’ After Ryan’s Big ‘Live’ Betrayal,1
Khloé Kardashian Wants to Raise Baby True Alone — Without Tristan Thompson (EXCLUSIVE),1
"Why Katy Perry Is ""Relieved"" Taylor Swift Accepted Her Olive Branch",1
Mark Wahlberg's Wife [Rhea Durham] 2018 - Скачать видео с ютуба без программ бесплатно,1
Did Katy Perry & Orlando Bloom Elope In Prague? Friends Reportedly Buzzing That They’re Married,1
About How Katie Holmes Is ‘ Trapped ’ And ‘ ’ t Let Go ’ Of Jamie Foxx Is True,1
Brad Pitt Now Seeing His 6 Kids Several Times A Week — Inside Their Private Time Together,1
Facebook Picks Sides in Alabama Senate Race=> Shuts Down Gateway Pundit and Breitbart Reports on Discredited Allred Accuser,1
Look What You Made Me Do,1
Are Katie Holmes & Jamie Foxx Expecting A Baby? New Report Claims They Want To Start A Family,1
"Angelina Jolie’s Alleged Shocking Impact On Brad Pitt Makes Jennifer Aniston Turn To Ex, Reports ‘Express’",1
Vince Vaughn,1
Faith Hill Wants A Divorce And Is Tired Of Tim McGraw’s Cheating Ways: Report,1
"Jennifer Lopez hired private detective to check out Alex Rodriguez cheating allegations, report says",1
Everything That Happened Backstage After Bindi Irwin and Derek Hough Won Dancing With the Stars!,1
"Happy birthday, Kathie Lee! See Kris Jenner and Craig Ferguson’s sweet messages",1
The 15 Saddest Taylor Swift Breakup Songs,1
US report: Suri’s ‘secret plea to missing dad Tom Cruise’,1
Bella Hadid Will Be Walking This Year's Victoria's Secret Fashion Show,1
Howard Stern Slams RadarOnline For Calling His Mom – Listen To Audio,1
Meghan Markle’s father hits out at Royal Family urging them to ‘BREAK THE SILENCE’,1
James Franco ‘Stunned’ Scarlett Johansson Called Him Out In Women’s March Speech,1
Why Kris Jenner Chose To Share Photos From Her Mammogram On Social Media,1
USDA approves slaughterhouses producing horse meat for human consumption,1
Will Jennifer Aniston And Brad Pitt Give Love A Second Chance?,1
A plastic surgeon weighs in on all of the procedures Kylie Jenner might have had done,1
Purim Spiel: Gal Gadot slated to play Queen Esther,1
"Audrina Patridge Files for Divorce, Gets Restraining Order Against Husband (UPDATE)",1
Bill Gates Outlines 2018 Plan To Depopulate The Planet,1
Does Kristen Stewart Stink? Actress Slammed By Tabloids With False Rumor,1
Kim Kardashian West on Caitlyn Jenner's New Book,1
BREAKING: Leaked Picture Of Obama Being Dragged Before A Judge In Handcuffs For Wiretapping Trump,1
Rumor Bust! Ryan Gosling and Eva Mendes Are Not Breaking Up,1
Brad Pitt is 'absolutely smitten by' MIT professor Neri Oxman,1
Welcome to the official website for the nationally syndicated talk show LIVE with Kelly and Ryan.,1
"Drake Gets Former Porn Star Pregnant and She Has Text Messages ... She Claims, But He Calls BS",1
Celebrities react to Donald Trump's State of the Union speech,1
Drake's 10 Hottest Hook-Ups,1
Brad Pitt Is Being Urged By His Mother Jane To Fight Angelina Jolie For His Children’s Custody,1
Nicole Kidman and Keith Urban's relationship is at breaking point,1
Brad Falchuk Net Worth,1
‘Stand by Me’: Prince Harry and Meghan Markle Are Married,1
Hollywood's Expectant Moms: Inside Mindy Kaling's Private and Solo Journey to Baby,1
You and Selena Gomez Probably Have One Big Thing in Common,1
Are David Beckham & Victoria Beckham Getting a Divorce?,1
"Kanye West Auditions for American Idol in San Francisco, Brings Kim Kardashian: See Photos!",1
"Jennifer Aniston and Brad Pitt are both single, so will they get back together?",1
Scarlett Johansson Laughs At Colin Jost’s “Dirty” Talk?,1
"Brad Pitt, Girlfriend Neri Oxman ‘Talk on the Phone Several Times a Day’",1
J. Lo and A-Rod Attend Their Daughters' Dance Recital — and Pose with Her Ex Marc Anthony,1
"Biggest Engagement Rings Of 2017 — Cardi B, Caroline Wozniacki & More Celeb Diamond Bling",1
International Arrest Warrant Issued for George Soros,1
"Robin Williams, depression and dementia: the clinical picture",1
"Conjugal Visits, Gay Hookups, & Porn: Joe’s Prison Sex Secrets Exposed",1
Is Taylor Swift Engaged? Latest Quotes Reveal Joe Alwyn Is 'The One',1
Baby Joy! Ryan Gosling and Eva Mendes are thrilled to be expecting an October arrival,1
Chris Pratt Wants To Date Emilia Clarke?,1
Definitive Proof That Justin Timberlake & Jessica Biel Are Stronger Than Ever,1
George Clooney has been injured in a motorcycle accident in Sardinia,1
FKA Twigs Turns To Kristen Stewart For Love Advice With Rob Pattinson,1
Sexless Marriage! Kim Kardashian & Kanye West Back In Separate Beds,1
Gerard Butler,1
Robert Pattinson Cools Off With FKA Twigs: Are Things Heating Up With Katy Perry?,1
Billy Connolly,1
Margot Robbie Marries Tom Ackerley in Secret Wedding Ceremony,1
"Sarah Silverman, Michael Sheen Headed For Split Over Her Refusal To Get Married?",1
Angelina Jolie Has Not Canceled ‘Tomb Raider’ Reboot Cameo [Debunked],1
#Dakota Johnson,1
Hassan Jameel Is Reportedly Worried That Chris Brown Might Win Rihanna Back,1
Blac Chyna Says Kim Kardashian and Kanye West's New Baby Is a 'Blessing',1
Jessica Simpson Tells Husband Eric Johnson: Stay Fat It’s Sexier!,1
Iggy Azalea Blasts Nick Young After Accidental Dinner Reunion,1
Beyonce & Jay-Z’s Reported Baby Gift For Kim & Kanye West Costs $23k – Hollywood Life,1
A Few Questions We’re Asking About Robert Pattinson’s New Wife,1
Selena Gomez Caught Kissing Mystery Man  Clickbait,1
‘My trousers are too tight!’ Prince William’s shock confession to Prince Harry,1
Anna Faris Live-Tweets Chris Pratt's Walk of Fame Day—and He Laughs and Cries at the Ceremony,1
"Self-protective, loving and intimate: What Kate and Wills’ body language with their new baby boy reveals",1
Selena Gomez Revealed Her #1 Binge-Watching Outfit,1
Armie Hammer disses James Woods for denouncing gay romance Call Me By Your Name,1
Katie Holmes just can’t quit Jamie Foxx — despite his ‘publicly humiliating’ her with other women,1
Teri Hatcher Broke And Homeless,1
10 Things You Didn't Know About Nancy Pelosi,1
Paltrow Not Surprised at J.Lo-Affleck Drama,1
An In-Depth Analysis of Jennifer Aniston's Body Language with Justin Theroux Versus Brad Pitt,1
"Brad Pitt Going Back To School To Impress Professor Girlfriend, Neri Oxman!",1
"Meghan Markle, the fashionista facing a royal makeover",1
Caitlyn Jenner’s ‘Frosty’ Relationship With Kylie: Was Kardashian Feud Reason She Wasn’t At Birth?,1
Why Leonardo DiCaprio and Nina Agdal Split: 'He's Not Ready to Settle Down',1
"Britney Spears Speaks: Pop Star Talks Sister’s Pregnancy, New Music & More",1
Report: Obama Pleads With Jay-Z to Prevent Other Hip Hop Artists Meeting With Trump,1
Christina Aguilera outs ex-boyfriend,1
"Actor Brad Pitt: 'Trump Is Not My President, We Have No Future With This...'",1
Celebs Slam Donald Trump's Speech at Arizona Rally - Read Tweets!,1
If You Are Using This Toothpaste… Throw It Away Immediately Nov 28,1
Relationship Pick Me Up? JT Wants Jessica Biel To Get Breast Lift,1
Shia Labeouf Hitting On Dakota Johnson During Movie Shoot?,1
Pope Francis To Followers: “Koran And Holy Bible Are The Same”,1
Khloé Kardashian 'wants to marry Tristan Thompson' amid reports she is spending 'quality time in Cleveland',1
Ben Affleck Gifted A Pet Pooch On What A Source Tells Us Is His Final Day In Rehab,1
Is Gwen Stefani Forcing Blake Shelton to Sign a Prenup?,1
Brad Pitt and George Clooney's friendship wasn't destroyed by Angeline Jolie despite claims,1
Paris Jackson On Reports She Has Come Out As Bisexual: ‘Everyone Has Known For Years. This Is Not News’,1
Chris Brown Hurt Over Rihanna Pregnancy Rumors: ‘That Should Be My Baby’,1
Jennifer Garner & Josh Duhamel Dating: Why Ben Affleck Feels ‘Threatened’ By The Rumor,1
Beyonce Says She’s Demon Possessed. I Agree.,1
How Does Angelina Jolie’s Engagement Ring Compare to the One Brad Pitt Gave Jennifer Aniston?,1
Danny Boyle's exit from James Bond throws franchise into chaos,1
Jason Aldean Gig Canceled After He Sells Out To Liberals On SNL,1
"Louis Tomlinson Talks To Andy Cohen About Zayn Malik, Donald Trump – Listen To Interview!",1
"Watch Out, Kris! Caitlyn Jenner Plans To Launch Her Own Talk Show After Ex’s Chat Fest Flop",1
Strange things about Reese Witherspoon and Jim Toth's marriage,1
"Why Meghan Markle and Kate Middleton Are Friendly, but Not BFFs",1
Heather Heyer’s mom reveals powerful takeaway from Charlottesville tragedy,1
Kelly Clarkson & Jennifer Hudson Are Returning to Coach 'The Voice' Season 15,1
​Angelina Jolie Is Secretly Dating a Handsome Older Guy,1
SMOKING GUN=> San Juan Teamsters Didn't Show Up for Work to Distribute Relief Supplies,1
Taylor Swift Spent Her Fourth of July in Turks and Caicos with Boyfriend Joe Alwyn,1
Alex Rodriguez responds to girlfriend Jennifer Lopez's comments on marriage (exclusive),1
Fox News' Shepard Smith: 'Why is it lie after lie after lie?' on Russia meeting,1
Blake Shelton  Gwen Stefani Wedding Weeks Away Away,1
Justin Theroux reunites with Sienna Miller at Chaos launch party in New York City,1
Investigators: Anthony Bourdain Was Killed By Clinton Operatives,1
Caitlyn Jenner’s Reassignment Surgery: Inside Her ‘Reclusive’ Healing Process,1
Celebrities React Donald Trump Defending White Nationalists,1
"Kim Kardashian NOT upset about Kanye West cosmetics line, despite report",1
Does Brad Pitt Have a Rare Disease?,1
Drew Barrymore! Gisele Bündchen! Miley Cyrus! All the Stars Who Are Honoring International Women's Day,1
"Singer Tina Turner: “This Thanksgiving Is The First Time in 8 Years That I am Thankful For Our President, God Bless Him And His Supporters.” Do You Support To Tina ? – American President Donald J. Tru",1
The Kardashians donate whopping sum to Las Vegas mass shooting victims,1
"Jim Carrey Did Not Claim Donald Trump Is “Reptilian Illuminati,” Despite Report",1
Is Chris Hemsworth breaking up the Ben Affleck-Matt Damon friendship?,1
Jimmy Kimmel Hosting PostOscars Special  Report,1
How Princess Diana Is Helping Prince William and Kate Middleton Raise Their Children,1
Blake Shelton & Gwen Stefani: Why She’s Having Mixed Emotions About His 41st Birthday,1
Inside Angelina Jolie's Post-Split Life Without Brad Pitt (Exclusive),1
Mark Wahlberg Blackballed From Hollywood After Say THIS About Trump,1
Jennifer Lopez,1
"The Brangelina industry: why Jennifer Aniston, Brad Pitt and Angelina Jolie keep making the headlines",1
Selena Gomez Responds to 'Sabrina' Casting Rumors,1
Chris Pratt Pushed By Pals To Date Jennifer Lawrence After Anna Faris Split,1
Why Katie Holmes and Jamie Foxx Never Leave a Dinner Date Together,1
Kendall Jenner Can't Help But Make The KUWTK Cameramen Cry,1
"13 Celebrities Who Were Told to Lose Weight (Yep, Really)",1
Drake Hoping For Marriage & Children — He’s Confident He’ll Find The Right Woman,1
Target Recalls Water Absorbing Toys Due to Serious Ingestion Hazard,1
Don Rickles dies: Celebrities pay tribute,1
Angelina takes children to Renaissance Pleasure Fair in California; Despite the report she was not “miserable” at the fair – Married Biography,1
Portia de Rossi Confirmed: 'Brad Pitt and Jennifer Aniston haven’t seen each other',1
Cost of the royal wedding for Meghan Markle and Prince Harry,1
Could Charlize Theron Get A Role In 'Wonder Woman 2'?,1
Miley Cyrus Jennifer Hudson Fighting,1
Jessica Biel Was Shocked By the Pressure to Lose Weight After Giving Birth,1
Anna Faris Admits She Was Jealous of Ex Chris Pratt’s Co-Star Jennifer Lawrence,1
U.N. Official 'Accidentally' Crushes Own Throat Right Before Testifying Against Hillary Clinton,1
Anne Hathaway Angering ‘Barbie’ Movie Producers With Demands?,1
Jennifer Garner Stays Warm With Intense Over-Sized Scarf -- See the Pic!,1
Mariah Carey's Ice Cream Meltdown,1
Trump Gives Chaffetz The Thumbs Up For Investigating Hillary Clinton’s Email Server,1
Why Meghan Markle ‘TAMED’ Prince Harry more than Cressida and Chelsy ever could,1
Entertainment Kevin Hart and wife celebrate first wedding anniversary after cheating chatter,1
"The Weeknd Makes Jokes About Long Distance Relationships On Stage; Is He Referring To His Ex, Selena Gomez?",1
Liam Hemsworth,1
Selena Gomez & Justin Bieber Have 'Epic' New Year's Eve Plans,1
Watch Rihanna Learn How to Use a Gun for Her ‘Needed Me’ Video,1
Kashing In! Kim & Kanye Go On INSANE Shopping Spree After Signing Million Dollar Deal,1
The comment from JLaw that has fans convinced she and Joel Edgerton are an item,1
Teresa Giudice Opens Up About Her Dinner With Divorce Lawyer,1
"Headline Booth :: Comprehensive up-to-date news coverage and breaking news stories, aggregated from sources all over the world by headlinebooth.com",1
Categorias de vídeos Radar Online,1
NYC terror attack: Celebrities react on social media,1
Meghan Markle and Prince Harry wedding drama FAQ: All the gossip you really want to know,1
Brad Pitt and Jennifer Aniston reunite with a wedding a baby,1
Brad Pitt Did Not Hit On Margot Robbie At Pre-Oscar Party,1
"Star Wars' Mark Hamill mocks his own death hoax: ""Truly a legend in his own mind""",1
Black Men Arrested In Philadelphia Starbucks Settle For $2 Million,1
19 Years In The Life Of Jessica Simpson,1
Katie Holmes and Joshua Jackson looked VERY lovey dovey at that 'Dawson's Creek' reunion,1
Mike Tyson Offered SERIOUS Ca$h To Fight Russian Dictator Vladimir Putin,1
Is Billy Bush Begging To Be On ‘DWTS 2017?’ [UPDATE],1
Cheers? Sloppy Jessica Simpson & Eric Johnson Becoming Booze Moguls!,1
8 of the world’s most expensive wedding dresses,1
Kim Khloe Kourtney Kardashian slammed for ‘wearing fur’,1
"Gwen Stefani & Blake Shelton: Pregnant with ""Miracle Baby"" After IVF Treatments?",1
Beyonce Welcomes a ‘Sing-Off’ With Wendy Williams After Auto-Tune Slam,1
Katherine Heigl and Josh Kelley have welcomed a third child,1
Blake Shelton Miranda Lambert Awkward RunIn,1
Khloe Kardashian flashes wedding finger band after dating NBA beau Tristan Thompson,1
Chris Pratt Gets Real About His Divorce From Anna Faris: 'It's Not Ideal',1
Jennifer Aniston  Courteney Cox Doing New TV Show Together  Report,1
Inside Kim Kardashian’s Nasty Split From BFF & Assistant Stephanie Shepherd,1
"Taylor Swift fans think that she's pregnant, but are they body shaming her?",1
Chris Hemsworth proves even he can be an embarrassing dad,1
Selena Gomez And Justin Bieber Back Together; Couple Secretly Got Married In The Caribbean?,1
Taylor Swift’s Boyfriend Joe Alwyn Planning Epic Surprise Romantic Dinner & Intimate Night In Hotel,1
Justin Theroux Isn't Dating 9 Different Women—Leave Him Alone,1
Ethan Hawke Is on Angelina Jolie’s Christmas Card List,1
Julia Roberts miracle baby at 50,1
Are Travis Scott And Kylie Jenner Married,1
George Clooney’s Friends Want Him To Run For President: He Would Be ‘Amazing’ With Amal As First Lady,1
Richard Gere,1
Beyonce Is An 'ABSOLUTE DIVA' . . . She Invited EVERYONE To Her Mansion . . . And IGNORED ALL HER GUESTS!!!,1
Gwen Stefani “Ditching Plastic Surgery Thanks To Blake Shelton” Is Made-Up Story,1
Mehgan James: BUSTED Lying About Rob Kardashian Relationship!,1
"Gwyneth Paltrow, Angelina Jolie and Others Say Weinstein Harassed Them",1
Why Madonna Succeeded Where Cyndi Lauper Failed,1
Khloe Kardashian Shuts Down Tristan Thompson ‘Couple’s Therapy’ Rumours Made By,1
John Cena  Nikki Bella Having Kids Stories Made Up By HollywoodLife,1
"See the adorable new family photo of William, Kate and kids from this year's Christmas card",1
"Justin Bieber Talks Gun Control, Feeling Lonely & Working With Kanye on Song With a 'New York Vibe'",1
Britney Spears and BF Sam Asghari Could Get Engaged Soon,1
Robin Wright “Nightmare” On ‘House Of Cards’ Set?,1
Why Megyn Kelly Didn't Make The List Of Highest-Paid TV Hosts,1
Drake NOT Angelina Jolie s Toy Boy Toy Boy  Despite Late And Wrong Report,1
Pippa Middleton is not demanding Prince Harry attend her wedding without Meghan Markle & video,1
